valid_start,valid_end,station_number,T_Celsius,MinT_Celsius,MaxT_Celsius,Precip_mm
16/01/2017 2:00,16/01/2017 3:00,70351,17.6,17.1,17.6,0
16/01/2017 3:00,16/01/2017 4:00,70351,17.2,16.9,17.4,0
16/01/2017 4:00,16/01/2017 5:00,70351,16.9,16.6,17,0
16/01/2017 5:00,16/01/2017 6:00,70351,16.9,16.9,17.7,0
16/01/2017 6:00,16/01/2017 7:00,70351,17.7,17.6,18.8,0
16/01/2017 7:00,16/01/2017 8:00,70351,19,18.8,21.1,0
16/01/2017 8:00,16/01/2017 9:00,70351,20.9,20.9,23.3,0
16/01/2017 9:00,16/01/2017 10:00,70351,23.2,23.1,26.4,0
16/01/2017 10:00,16/01/2017 11:00,70351,26.6,25.6,28.9,0
16/01/2017 11:00,16/01/2017 12:00,70351,28,27.5,31.1,0
16/01/2017 12:00,16/01/2017 13:00,70351,30.3,29.4,32.3,0
16/01/2017 13:00,16/01/2017 14:00,70351,32.1,31.1,34.3,0
16/01/2017 14:00,16/01/2017 15:00,70351,33.6,32.7,34.8,0
16/01/2017 15:00,16/01/2017 16:00,70351,34.4,33.9,35.5,0
16/01/2017 16:00,16/01/2017 17:00,70351,34.6,33.7,35.1,0
16/01/2017 17:00,16/01/2017 18:00,70351,34.1,33.2,34.7,0
16/01/2017 18:00,16/01/2017 19:00,70351,33.3,30.3,33.3,0
16/01/2017 19:00,16/01/2017 20:00,70351,30.3,26.7,30.4,0
16/01/2017 20:00,16/01/2017 21:00,70351,26.3,21.9,26.7,0
16/01/2017 21:00,16/01/2017 22:00,70351,25,22.6,25,0
16/01/2017 22:00,16/01/2017 23:00,70351,22.9,19.9,22.9,0
16/01/2017 23:00,17/01/2017 0:00,70351,19.9,18.3,20.9,0
17/01/2017 0:00,17/01/2017 1:00,70351,18,16.6,18.3,0
17/01/2017 1:00,17/01/2017 2:00,70351,17.4,14.6,17.8,0
17/01/2017 2:00,17/01/2017 3:00,70351,15.8,13.4,16,0
17/01/2017 3:00,17/01/2017 4:00,70351,13.4,13.3,15.1,0
17/01/2017 4:00,17/01/2017 5:00,70351,13.6,13.4,14.5,0
17/01/2017 5:00,17/01/2017 6:00,70351,13.6,12.6,16.1,0
17/01/2017 6:00,17/01/2017 7:00,70351,16,16,19.5,0
17/01/2017 7:00,17/01/2017 8:00,70351,18.7,18.6,23.5,0
17/01/2017 8:00,17/01/2017 9:00,70351,23.5,23.4,28.7,0
17/01/2017 9:00,17/01/2017 10:00,70351,29,28.5,32.5,0
17/01/2017 10:00,17/01/2017 11:00,70351,31.5,31.4,35.2,0
17/01/2017 11:00,17/01/2017 12:00,70351,35.2,34.4,36.8,0
17/01/2017 12:00,17/01/2017 13:00,70351,35.8,35.1,37.5,0
17/01/2017 13:00,17/01/2017 14:00,70351,36.4,35.3,38,0
17/01/2017 14:00,17/01/2017 15:00,70351,36.1,35.8,38.6,0
17/01/2017 15:00,17/01/2017 16:00,70351,36.8,35.6,38.5,0
17/01/2017 16:00,17/01/2017 17:00,70351,36.4,35.1,37.8,0
17/01/2017 17:00,17/01/2017 18:00,70351,36.4,34.7,36.5,0
17/01/2017 18:00,17/01/2017 19:00,70351,35.1,33.5,35.2,0
17/01/2017 19:00,17/01/2017 20:00,70351,33.4,28.3,33.5,0
17/01/2017 20:00,17/01/2017 21:00,70351,28.5,26.7,28.6,0
17/01/2017 21:00,17/01/2017 22:00,70351,26.7,25.5,27.1,0
17/01/2017 22:00,17/01/2017 23:00,70351,26.4,23.1,26.7,0
17/01/2017 23:00,18/01/2017 0:00,70351,25.7,23.3,25.9,0
18/01/2017 0:00,18/01/2017 1:00,70351,24.7,21.1,25.7,0
18/01/2017 1:00,18/01/2017 2:00,70351,21.3,19.6,21.9,0
18/01/2017 2:00,18/01/2017 3:00,70351,20.2,18.5,21,0
18/01/2017 3:00,18/01/2017 4:00,70351,18.7,18.3,19.7,0
18/01/2017 4:00,18/01/2017 5:00,70351,19.2,16.1,19.3,0
18/01/2017 5:00,18/01/2017 6:00,70351,16.7,16.5,19.2,0
18/01/2017 6:00,18/01/2017 7:00,70351,19.3,19.2,24,0
18/01/2017 7:00,18/01/2017 8:00,70351,24.1,23.9,28,0
18/01/2017 8:00,18/01/2017 9:00,70351,27.8,27.7,32.3,0
18/01/2017 9:00,18/01/2017 10:00,70351,32.5,32.1,34.8,0
18/01/2017 10:00,18/01/2017 11:00,70351,34.5,34.1,36.8,0
18/01/2017 11:00,18/01/2017 12:00,70351,36.7,35.3,38,0
18/01/2017 12:00,18/01/2017 13:00,70351,37.1,34.8,37.7,0
18/01/2017 13:00,18/01/2017 14:00,70351,35.8,34.5,37.7,0
18/01/2017 14:00,18/01/2017 15:00,70351,36.9,33.6,37,0
18/01/2017 15:00,18/01/2017 16:00,70351,33.5,32,33.7,0
18/01/2017 16:00,18/01/2017 17:00,70351,32.2,31,32.5,0
18/01/2017 17:00,18/01/2017 18:00,70351,31,30.9,32.6,0
18/01/2017 18:00,18/01/2017 19:00,70351,31.6,30.3,32.2,0
18/01/2017 19:00,18/01/2017 20:00,70351,30.2,18.9,30.3,0
18/01/2017 20:00,18/01/2017 21:00,70351,19,17.9,19,0
18/01/2017 21:00,18/01/2017 22:00,70351,18.1,17.4,18.1,0
18/01/2017 22:00,18/01/2017 23:00,70351,17.4,17.1,17.5,0
18/01/2017 23:00,19/01/2017 0:00,70351,17.1,16.5,17.2,0
19/01/2017 0:00,19/01/2017 1:00,70351,16.6,15.9,16.6,0
19/01/2017 1:00,19/01/2017 2:00,70351,16,15.5,16,0
19/01/2017 2:00,19/01/2017 3:00,70351,15.5,15,15.5,0
19/01/2017 3:00,19/01/2017 4:00,70351,15,14.6,15.1,0
19/01/2017 4:00,19/01/2017 5:00,70351,14.7,14.6,14.8,0
19/01/2017 5:00,19/01/2017 6:00,70351,14.7,14.5,14.7,0
19/01/2017 6:00,19/01/2017 7:00,70351,14.6,14.5,14.9,0
19/01/2017 7:00,19/01/2017 8:00,70351,14.7,14.3,15.2,0
19/01/2017 8:00,19/01/2017 9:00,70351,15.2,15.1,16.1,0
19/01/2017 9:00,19/01/2017 10:00,70351,15.8,15.7,16.9,0
19/01/2017 10:00,19/01/2017 11:00,70351,16.8,16.6,19,0
19/01/2017 11:00,19/01/2017 12:00,70351,18.5,18.4,19.4,0
19/01/2017 12:00,19/01/2017 13:00,70351,19,18.9,20,0
19/01/2017 13:00,19/01/2017 14:00,70351,19.9,19.8,22.7,0
19/01/2017 14:00,19/01/2017 15:00,70351,22.4,20.8,23.7,0
19/01/2017 15:00,19/01/2017 16:00,70351,21.6,21.1,23.2,0
19/01/2017 16:00,19/01/2017 17:00,70351,22.2,20.8,22.9,0
19/01/2017 17:00,19/01/2017 18:00,70351,21.6,20.5,21.9,0
19/01/2017 18:00,19/01/2017 19:00,70351,20.5,18.2,20.7,0
19/01/2017 19:00,19/01/2017 20:00,70351,18.1,16.8,18.2,0
19/01/2017 20:00,19/01/2017 21:00,70351,16.8,15.9,16.9,0
19/01/2017 21:00,19/01/2017 22:00,70351,16,15.4,16.1,0
19/01/2017 22:00,19/01/2017 23:00,70351,15.5,15.5,16.7,0
19/01/2017 23:00,20/01/2017 0:00,70351,16.5,16.4,16.8,0
20/01/2017 0:00,20/01/2017 1:00,70351,16.8,16.7,16.9,0
20/01/2017 1:00,20/01/2017 2:00,70351,16.9,16.8,17,0
20/01/2017 2:00,20/01/2017 3:00,70351,16.8,16.7,16.9,0
20/01/2017 3:00,20/01/2017 4:00,70351,16.7,15.8,16.7,0
20/01/2017 4:00,20/01/2017 5:00,70351,15.9,15.4,15.9,0
20/01/2017 5:00,20/01/2017 6:00,70351,15.8,15.8,16.7,0
20/01/2017 6:00,20/01/2017 7:00,70351,16.4,16.4,17.3,0
20/01/2017 7:00,20/01/2017 8:00,70351,17.2,16.4,17.5,2.8
20/01/2017 8:00,20/01/2017 9:00,70351,17.6,17.2,17.8,1.2
20/01/2017 9:00,20/01/2017 10:00,70351,17.9,17.8,21.6,0
20/01/2017 10:00,20/01/2017 11:00,70351,21.1,21,24.2,0
20/01/2017 11:00,20/01/2017 12:00,70351,24.1,22.6,24.2,0
20/01/2017 12:00,20/01/2017 13:00,70351,23.2,22.2,23.3,0.4
20/01/2017 13:00,20/01/2017 14:00,70351,22.4,22.4,24.2,0.4
20/01/2017 14:00,20/01/2017 15:00,70351,24,23.9,25.8,0.2
20/01/2017 15:00,20/01/2017 16:00,70351,24.7,24.6,27.6,0
20/01/2017 16:00,20/01/2017 17:00,70351,27.9,27,29,0
20/01/2017 17:00,20/01/2017 18:00,70351,28.2,26.8,28.4,0
20/01/2017 18:00,20/01/2017 19:00,70351,26.8,24.5,27.2,0
20/01/2017 19:00,20/01/2017 20:00,70351,24.6,22.3,24.6,0
20/01/2017 20:00,20/01/2017 21:00,70351,22.2,20.5,22.3,0
20/01/2017 21:00,20/01/2017 22:00,70351,20.7,17.9,20.8,0
20/01/2017 22:00,20/01/2017 23:00,70351,17.9,16.4,18.1,0
20/01/2017 23:00,21/01/2017 0:00,70351,16.4,15.3,16.7,0
21/01/2017 0:00,21/01/2017 1:00,70351,15.4,13.8,15.6,0
21/01/2017 1:00,21/01/2017 2:00,70351,14,13.1,14,0
21/01/2017 2:00,21/01/2017 3:00,70351,13,11.4,13.1,0
21/01/2017 3:00,21/01/2017 4:00,70351,11.3,11,12.9,0
21/01/2017 4:00,21/01/2017 5:00,70351,10.8,9.7,11.4,0
21/01/2017 5:00,21/01/2017 6:00,70351,9.9,8.5,11.8,0
21/01/2017 6:00,21/01/2017 7:00,70351,11.9,11.8,14.6,0
21/01/2017 7:00,21/01/2017 8:00,70351,14.5,14.4,17.2,0
21/01/2017 8:00,21/01/2017 9:00,70351,16.7,16.6,19.5,0
21/01/2017 9:00,21/01/2017 10:00,70351,19.1,19.1,22,0
21/01/2017 10:00,21/01/2017 11:00,70351,21.6,21.2,23.7,0
21/01/2017 11:00,21/01/2017 12:00,70351,23.5,23.1,25.7,0
21/01/2017 12:00,21/01/2017 13:00,70351,25.4,25,28,0
21/01/2017 13:00,21/01/2017 14:00,70351,27.3,27,29.6,0
21/01/2017 14:00,21/01/2017 15:00,70351,28.7,28.4,30.3,0
21/01/2017 15:00,21/01/2017 16:00,70351,29.7,29,30.6,0
21/01/2017 16:00,21/01/2017 17:00,70351,31.2,29.5,31.2,0
21/01/2017 17:00,21/01/2017 18:00,70351,29.7,24.7,30.2,0
21/01/2017 18:00,21/01/2017 19:00,70351,24.6,20.3,24.7,0
21/01/2017 19:00,21/01/2017 20:00,70351,20.2,17.4,20.3,0
21/01/2017 20:00,21/01/2017 21:00,70351,17.4,16.2,17.4,0
21/01/2017 21:00,21/01/2017 22:00,70351,16.2,15.4,16.3,0
21/01/2017 22:00,21/01/2017 23:00,70351,15.4,15,15.6,0
21/01/2017 23:00,22/01/2017 0:00,70351,15.4,15.1,15.5,0
22/01/2017 0:00,22/01/2017 1:00,70351,15.3,15.3,16,0
22/01/2017 1:00,22/01/2017 2:00,70351,16,15.8,16,0
22/01/2017 2:00,22/01/2017 3:00,70351,15.8,15.4,15.8,0
22/01/2017 3:00,22/01/2017 4:00,70351,15.5,15.1,15.5,0
22/01/2017 4:00,22/01/2017 5:00,70351,15.2,15.1,15.3,0
22/01/2017 5:00,22/01/2017 6:00,70351,15.2,15.2,15.6,0
22/01/2017 6:00,22/01/2017 7:00,70351,15.5,15.5,16.1,0
22/01/2017 7:00,22/01/2017 8:00,70351,16,16,18,0
22/01/2017 8:00,22/01/2017 9:00,70351,18,17.9,19.6,0
22/01/2017 9:00,22/01/2017 10:00,70351,19.2,19.1,22.2,0
22/01/2017 10:00,22/01/2017 11:00,70351,22,21.7,25,0
22/01/2017 11:00,22/01/2017 12:00,70351,24.5,24.3,27.7,0
22/01/2017 12:00,22/01/2017 13:00,70351,27.3,26.9,29.8,0
22/01/2017 13:00,22/01/2017 14:00,70351,29.3,28.2,31.5,0
22/01/2017 14:00,22/01/2017 15:00,70351,30.8,30,31.9,0
22/01/2017 15:00,22/01/2017 16:00,70351,31.7,30.9,32.3,0
22/01/2017 16:00,22/01/2017 17:00,70351,31.3,30.7,32.2,0
22/01/2017 17:00,22/01/2017 18:00,70351,31.2,30.5,31.6,0
22/01/2017 18:00,22/01/2017 19:00,70351,30.7,26.6,30.8,0
22/01/2017 19:00,22/01/2017 20:00,70351,26.6,23.1,26.7,0
22/01/2017 20:00,22/01/2017 21:00,70351,23.1,21.4,23.1,0
22/01/2017 21:00,22/01/2017 22:00,70351,21.4,20.1,21.5,0
22/01/2017 22:00,22/01/2017 23:00,70351,20.3,18.4,20.4,0
22/01/2017 23:00,23/01/2017 0:00,70351,18.4,16.2,19,0
23/01/2017 0:00,23/01/2017 1:00,70351,17.2,15.6,17.3,0
23/01/2017 1:00,23/01/2017 2:00,70351,15.7,15.1,16,0
23/01/2017 2:00,23/01/2017 3:00,70351,15.5,14,15.9,0
23/01/2017 3:00,23/01/2017 4:00,70351,14.9,14.3,15.4,0
23/01/2017 4:00,23/01/2017 5:00,70351,15.1,14.3,15.2,0
23/01/2017 5:00,23/01/2017 6:00,70351,14.2,13.9,17,0
23/01/2017 6:00,23/01/2017 7:00,70351,17.1,17,19.2,0
23/01/2017 7:00,23/01/2017 8:00,70351,19.3,19.1,22.3,0
23/01/2017 8:00,23/01/2017 9:00,70351,21.7,21.7,25.7,0
23/01/2017 9:00,23/01/2017 10:00,70351,25.1,25.1,28.8,0
23/01/2017 10:00,23/01/2017 11:00,70351,28,28,31.4,0
23/01/2017 11:00,23/01/2017 12:00,70351,30.6,30.6,34.6,0
23/01/2017 12:00,23/01/2017 13:00,70351,33.8,32,35.9,0
23/01/2017 13:00,23/01/2017 14:00,70351,33,31.3,35.7,0
23/01/2017 14:00,23/01/2017 15:00,70351,34.1,33.3,36.9,0
23/01/2017 15:00,23/01/2017 16:00,70351,34,29.8,34.4,0
23/01/2017 16:00,23/01/2017 17:00,70351,30.6,30.5,33.6,0
23/01/2017 17:00,23/01/2017 18:00,70351,32.9,29,33.2,0
23/01/2017 18:00,23/01/2017 19:00,70351,29.4,27.5,29.7,0
23/01/2017 19:00,23/01/2017 20:00,70351,27.5,26.9,27.6,0
23/01/2017 20:00,23/01/2017 21:00,70351,27,26.4,27.1,0
23/01/2017 21:00,23/01/2017 22:00,70351,26.7,25.6,26.7,0
23/01/2017 22:00,23/01/2017 23:00,70351,25.6,23.6,25.7,0
23/01/2017 23:00,24/01/2017 0:00,70351,24.1,23.7,24.4,0
24/01/2017 0:00,24/01/2017 1:00,70351,24.3,22.5,24.5,0
24/01/2017 1:00,24/01/2017 2:00,70351,23.7,23.2,26.9,0
24/01/2017 2:00,24/01/2017 3:00,70351,26.6,26.5,26.9,0
24/01/2017 3:00,24/01/2017 4:00,70351,26.8,22.6,26.9,1.2
24/01/2017 4:00,24/01/2017 5:00,70351,22.6,22,23.5,0.2
24/01/2017 5:00,24/01/2017 6:00,70351,22.4,22.2,22.9,0
24/01/2017 6:00,24/01/2017 7:00,70351,22.8,22.7,23.5,0
24/01/2017 7:00,24/01/2017 8:00,70351,23.4,23.4,24.8,0.2
24/01/2017 8:00,24/01/2017 9:00,70351,24.8,24.7,27.2,0
24/01/2017 9:00,24/01/2017 10:00,70351,26.7,26.6,30.8,0
24/01/2017 10:00,24/01/2017 11:00,70351,30.6,30,33.1,0
24/01/2017 11:00,24/01/2017 12:00,70351,31.3,30.6,33.6,0
24/01/2017 12:00,24/01/2017 13:00,70351,31.7,29.2,32.5,0
24/01/2017 13:00,24/01/2017 14:00,70351,29.3,27.3,29.3,0
24/01/2017 14:00,24/01/2017 15:00,70351,28.8,28.6,31.3,0
24/01/2017 15:00,24/01/2017 16:00,70351,29.9,29.3,30.4,0
24/01/2017 16:00,24/01/2017 17:00,70351,29.7,28.8,29.8,0
24/01/2017 17:00,24/01/2017 18:00,70351,28.9,28.1,29,0
24/01/2017 18:00,24/01/2017 19:00,70351,28.1,26.8,28.2,0
24/01/2017 19:00,24/01/2017 20:00,70351,26.8,19.7,26.9,0
24/01/2017 20:00,24/01/2017 21:00,70351,19.7,18,19.7,0
24/01/2017 21:00,24/01/2017 22:00,70351,18,17.7,18.1,0
24/01/2017 22:00,24/01/2017 23:00,70351,17.7,17.3,17.7,0
24/01/2017 23:00,25/01/2017 0:00,70351,17.3,16.9,17.3,0
25/01/2017 0:00,25/01/2017 1:00,70351,17,16.6,17,0
25/01/2017 1:00,25/01/2017 2:00,70351,16.6,16.5,16.6,0
25/01/2017 2:00,25/01/2017 3:00,70351,16.5,15.6,16.5,0
25/01/2017 3:00,25/01/2017 4:00,70351,15.7,15.6,15.8,0
25/01/2017 4:00,25/01/2017 5:00,70351,15.7,15.5,15.8,0
25/01/2017 5:00,25/01/2017 6:00,70351,15.5,15.5,15.7,0
25/01/2017 6:00,25/01/2017 7:00,70351,15.7,15.6,15.8,0
25/01/2017 7:00,25/01/2017 8:00,70351,15.6,15.5,16,0
25/01/2017 8:00,25/01/2017 9:00,70351,15.9,15.7,16.1,0
25/01/2017 9:00,25/01/2017 10:00,70351,15.9,15.8,17.9,0
25/01/2017 10:00,25/01/2017 11:00,70351,17.6,17.4,20.4,0
25/01/2017 11:00,25/01/2017 12:00,70351,19.3,19,21.3,0
25/01/2017 12:00,25/01/2017 13:00,70351,21,20.3,22.8,0
25/01/2017 13:00,25/01/2017 14:00,70351,22.9,22.8,25.4,0
25/01/2017 14:00,25/01/2017 15:00,70351,25.2,24.6,27.1,0
25/01/2017 15:00,25/01/2017 16:00,70351,26.3,25.3,27.8,0
25/01/2017 16:00,25/01/2017 17:00,70351,27.6,26.1,27.8,0
25/01/2017 17:00,25/01/2017 18:00,70351,26.2,26,27.1,0
25/01/2017 18:00,25/01/2017 19:00,70351,26.7,24.3,27,0
25/01/2017 19:00,25/01/2017 20:00,70351,24.2,20.7,24.3,0
25/01/2017 20:00,25/01/2017 21:00,70351,20.7,19.3,20.9,0
25/01/2017 21:00,25/01/2017 22:00,70351,19.7,19.5,20.6,0
25/01/2017 22:00,25/01/2017 23:00,70351,19.5,18.7,19.5,0
25/01/2017 23:00,26/01/2017 0:00,70351,18.7,18.2,18.7,0
26/01/2017 0:00,26/01/2017 1:00,70351,18.2,17.8,18.2,0
26/01/2017 1:00,26/01/2017 2:00,70351,17.7,16.2,17.9,0
26/01/2017 2:00,26/01/2017 3:00,70351,16.4,16.3,17.6,0
26/01/2017 3:00,26/01/2017 4:00,70351,17.4,16.5,17.4,0
26/01/2017 4:00,26/01/2017 5:00,70351,16.5,15.1,16.6,0
26/01/2017 5:00,26/01/2017 6:00,70351,15.5,15.4,16.5,0
26/01/2017 6:00,26/01/2017 7:00,70351,16.5,16.5,17.6,0
26/01/2017 7:00,26/01/2017 8:00,70351,17.5,17.4,19,0
26/01/2017 8:00,26/01/2017 9:00,70351,19.1,19,20.4,0
26/01/2017 9:00,26/01/2017 10:00,70351,20,19.9,22.5,0
26/01/2017 10:00,26/01/2017 11:00,70351,22,22,25.5,0
26/01/2017 11:00,26/01/2017 12:00,70351,25.4,25,27.6,0
26/01/2017 12:00,26/01/2017 13:00,70351,26.3,26.3,29.8,0
26/01/2017 13:00,26/01/2017 14:00,70351,29.9,28.6,30.8,0
26/01/2017 14:00,26/01/2017 15:00,70351,29.9,29.4,31.7,0
26/01/2017 15:00,26/01/2017 16:00,70351,31.1,31,32.7,0
26/01/2017 16:00,26/01/2017 17:00,70351,32,28,32.9,0
26/01/2017 17:00,26/01/2017 18:00,70351,28.5,23,28.7,0
26/01/2017 18:00,26/01/2017 19:00,70351,22.9,19.7,23,0
26/01/2017 19:00,26/01/2017 20:00,70351,19.8,18.6,19.9,0
26/01/2017 20:00,26/01/2017 21:00,70351,18.6,17.9,18.6,0
26/01/2017 21:00,26/01/2017 22:00,70351,18.1,17.2,18.2,0
26/01/2017 22:00,26/01/2017 23:00,70351,17.3,17,17.5,0
26/01/2017 23:00,27/01/2017 0:00,70351,17,16.7,17.3,0
27/01/2017 0:00,27/01/2017 1:00,70351,16.7,16.2,16.9,0
27/01/2017 1:00,27/01/2017 2:00,70351,16.2,14,16.4,0
27/01/2017 2:00,27/01/2017 3:00,70351,14.7,13.5,14.8,0
27/01/2017 3:00,27/01/2017 4:00,70351,14.7,14.5,15.4,0
27/01/2017 4:00,27/01/2017 5:00,70351,15.4,15.4,16.2,0
27/01/2017 5:00,27/01/2017 6:00,70351,16.1,16,16.6,0
27/01/2017 6:00,27/01/2017 7:00,70351,16.6,16.5,18.2,0
27/01/2017 7:00,27/01/2017 8:00,70351,18.3,18.1,19,0
27/01/2017 8:00,27/01/2017 9:00,70351,18.8,18.7,20,0
27/01/2017 9:00,27/01/2017 10:00,70351,20,19.6,22.7,0
27/01/2017 10:00,27/01/2017 11:00,70351,22.4,22,25.3,0
27/01/2017 11:00,27/01/2017 12:00,70351,24.6,24.2,27.7,0
27/01/2017 12:00,27/01/2017 13:00,70351,26.3,26.2,29.5,0
27/01/2017 13:00,27/01/2017 14:00,70351,29.4,28.3,31.2,0
27/01/2017 14:00,27/01/2017 15:00,70351,30.6,29.8,32.4,0
27/01/2017 15:00,27/01/2017 16:00,70351,32.1,31.3,33.6,0
27/01/2017 16:00,27/01/2017 17:00,70351,32.4,31.9,33.2,0
27/01/2017 17:00,27/01/2017 18:00,70351,32.3,31.8,32.8,0
27/01/2017 18:00,27/01/2017 19:00,70351,32.1,27.3,32.1,0
27/01/2017 19:00,27/01/2017 20:00,70351,27.3,25,27.3,0
27/01/2017 20:00,27/01/2017 21:00,70351,24.9,23.5,25,0
27/01/2017 21:00,27/01/2017 22:00,70351,23.4,21.2,23.7,0
27/01/2017 22:00,27/01/2017 23:00,70351,21.7,20.1,22.1,0
27/01/2017 23:00,28/01/2017 0:00,70351,20,18.9,20.2,0
28/01/2017 0:00,28/01/2017 1:00,70351,19,18.2,19,0
28/01/2017 1:00,28/01/2017 2:00,70351,18.3,17.4,18.3,0
28/01/2017 2:00,28/01/2017 3:00,70351,17.4,16.7,17.5,0
28/01/2017 3:00,28/01/2017 4:00,70351,17.1,15.6,17.1,0
28/01/2017 4:00,28/01/2017 5:00,70351,16.2,14.6,16.3,0
28/01/2017 5:00,28/01/2017 6:00,70351,14.7,14.4,15.7,0
28/01/2017 6:00,28/01/2017 7:00,70351,15.7,15.7,18.5,0
28/01/2017 7:00,28/01/2017 8:00,70351,18.5,18.4,23.2,0
28/01/2017 8:00,28/01/2017 9:00,70351,23.2,22.9,26.6,0
28/01/2017 9:00,28/01/2017 10:00,70351,25.9,25.9,29.5,0
28/01/2017 10:00,28/01/2017 11:00,70351,28.9,28.9,32.1,0
28/01/2017 11:00,28/01/2017 12:00,70351,31.8,30.5,32.9,0
28/01/2017 12:00,28/01/2017 13:00,70351,32.4,31.2,33.9,0
28/01/2017 13:00,28/01/2017 14:00,70351,33.5,31.9,34.8,0
28/01/2017 14:00,28/01/2017 15:00,70351,33.9,33,35.1,0
28/01/2017 15:00,28/01/2017 16:00,70351,34.8,33.8,35.4,0
28/01/2017 16:00,28/01/2017 17:00,70351,34.8,33.8,35.4,0
28/01/2017 17:00,28/01/2017 18:00,70351,33.9,33.1,34.4,0
28/01/2017 18:00,28/01/2017 19:00,70351,33,30.6,33.3,0
28/01/2017 19:00,28/01/2017 20:00,70351,30.6,23.8,30.8,0
28/01/2017 20:00,28/01/2017 21:00,70351,23.8,23.1,26.8,0
28/01/2017 21:00,28/01/2017 22:00,70351,24.7,23.3,25.2,0
28/01/2017 22:00,28/01/2017 23:00,70351,23.5,22,23.5,0
28/01/2017 23:00,29/01/2017 0:00,70351,21.9,17.9,22.1,0
29/01/2017 0:00,29/01/2017 1:00,70351,19.4,17.2,19.4,0
29/01/2017 1:00,29/01/2017 2:00,70351,17.9,16.1,18.1,0
29/01/2017 2:00,29/01/2017 3:00,70351,16.1,15.7,17.1,0
29/01/2017 3:00,29/01/2017 4:00,70351,17.2,14.7,17.5,0
29/01/2017 4:00,29/01/2017 5:00,70351,15.5,14.4,16,0
29/01/2017 5:00,29/01/2017 6:00,70351,14.5,14.2,14.8,0
29/01/2017 6:00,29/01/2017 7:00,70351,15,14.8,19.7,0
29/01/2017 7:00,29/01/2017 8:00,70351,19.9,19.6,23.5,0
29/01/2017 8:00,29/01/2017 9:00,70351,23.5,23.1,25.9,0
29/01/2017 9:00,29/01/2017 10:00,70351,25.4,25.2,28,0
29/01/2017 10:00,29/01/2017 11:00,70351,27.7,27.7,30.6,0
29/01/2017 11:00,29/01/2017 12:00,70351,30.1,30,32.7,0
29/01/2017 12:00,29/01/2017 13:00,70351,32.4,32,34.5,0
29/01/2017 13:00,29/01/2017 14:00,70351,34.5,33.1,35.6,0
29/01/2017 14:00,29/01/2017 15:00,70351,34.2,33.8,36.5,0
29/01/2017 15:00,29/01/2017 16:00,70351,35.8,35.2,36.6,0
29/01/2017 16:00,29/01/2017 17:00,70351,35.4,34.6,36.1,0
29/01/2017 17:00,29/01/2017 18:00,70351,34.9,33.6,35.2,0
29/01/2017 18:00,29/01/2017 19:00,70351,33.7,30.4,33.8,0
29/01/2017 19:00,29/01/2017 20:00,70351,30.4,26.6,30.5,0
29/01/2017 20:00,29/01/2017 21:00,70351,26.9,25.5,27,0
29/01/2017 21:00,29/01/2017 22:00,70351,25.7,23.3,25.8,0
29/01/2017 22:00,29/01/2017 23:00,70351,23.3,21.5,23.8,0
29/01/2017 23:00,30/01/2017 0:00,70351,21.4,18.5,21.5,0
30/01/2017 0:00,30/01/2017 1:00,70351,18.4,18.4,20.3,0
30/01/2017 1:00,30/01/2017 2:00,70351,20.3,17.3,20.3,0
30/01/2017 2:00,30/01/2017 3:00,70351,17.4,16.9,17.7,0
30/01/2017 3:00,30/01/2017 4:00,70351,17.1,16.4,17.6,0
30/01/2017 4:00,30/01/2017 5:00,70351,16.4,16.3,17,0
30/01/2017 5:00,30/01/2017 6:00,70351,16.7,15.5,16.9,0
30/01/2017 6:00,30/01/2017 7:00,70351,17,16.9,20.8,0
30/01/2017 7:00,30/01/2017 8:00,70351,20.6,20.5,24.2,0
30/01/2017 8:00,30/01/2017 9:00,70351,24.3,24.1,29.9,0
30/01/2017 9:00,30/01/2017 10:00,70351,29,28.8,32.5,0
30/01/2017 10:00,30/01/2017 11:00,70351,32.3,31.6,34.9,0
30/01/2017 11:00,30/01/2017 12:00,70351,34.4,34,37.5,0
30/01/2017 12:00,30/01/2017 13:00,70351,36.9,34.5,38.4,0
30/01/2017 13:00,30/01/2017 14:00,70351,37.6,36.4,38.9,0
30/01/2017 14:00,30/01/2017 15:00,70351,38.8,36.3,39.1,0
30/01/2017 15:00,30/01/2017 16:00,70351,36.5,35.8,38.8,0
30/01/2017 16:00,30/01/2017 17:00,70351,37,35.7,37.1,0
30/01/2017 17:00,30/01/2017 18:00,70351,35.6,30.2,35.7,0
30/01/2017 18:00,30/01/2017 19:00,70351,30.8,29.1,31.5,0
30/01/2017 19:00,30/01/2017 20:00,70351,29.1,26.6,29.1,0
30/01/2017 20:00,30/01/2017 21:00,70351,28.3,24.5,28.4,0
30/01/2017 21:00,30/01/2017 22:00,70351,25.7,24.9,26.9,0
30/01/2017 22:00,30/01/2017 23:00,70351,25.7,25.4,27.8,0
30/01/2017 23:00,31/01/2017 0:00,70351,25.7,24.1,25.7,0
31/01/2017 0:00,31/01/2017 1:00,70351,24.2,23.5,26.2,0
31/01/2017 1:00,31/01/2017 2:00,70351,23.3,21.1,24.6,0
31/01/2017 2:00,31/01/2017 3:00,70351,21.9,21.8,23,0
31/01/2017 3:00,31/01/2017 4:00,70351,22.7,21.6,23.9,0
31/01/2017 4:00,31/01/2017 5:00,70351,21.6,21,22.2,0
